groupName,groupID,subgroupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci
Long-Distance Migrants: Residents,52,36,1979,0.03562,0.1184,-0.1984,0.2725,3.627,-18,31.33
Long-Distance Migrants: Residents,52,36,1980,0.03853,0.1286,-0.2168,0.2971,3.928,-19.49,34.6
Long-Distance Migrants: Residents,52,36,1981,0.04176,0.1365,-0.2264,0.3115,4.265,-20.26,36.54
Long-Distance Migrants: Residents,52,36,1982,0.04529,0.1425,-0.2311,0.3273,4.633,-20.63,38.72
Long-Distance Migrants: Residents,52,36,1983,0.04848,0.1472,-0.24,0.3366,4.968,-21.34,40.02
Long-Distance Migrants: Residents,52,36,1984,0.05241,0.151,-0.2452,0.3493,5.38,-21.75,41.81
Long-Distance Migrants: Residents,52,36,1985,0.05643,0.1537,-0.2444,0.3574,5.805,-21.69,42.97
Long-Distance Migrants: Residents,52,36,1986,0.06151,0.156,-0.2435,0.3685,6.344,-21.61,44.55
Long-Distance Migrants: Residents,52,36,1987,0.06624,0.158,-0.2429,0.3775,6.848,-21.56,45.87
Long-Distance Migrants: Residents,52,36,1988,0.07187,0.1602,-0.2404,0.3856,7.452,-21.37,47.05
